C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartElement.java : 0.9375;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartElementVisitor.java : 0.9361702127659575;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartFactory.java : 0.4716577540106952;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartHints.java : 0.7419354838709677;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartRenderingInfo.java : 0.5974025974025974;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartTheme.java : 0.9411764705882353;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartTransferable.java : 0.5670995670995671;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\ChartUtils.java : 0.6365079365079365;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\date\MonthConstants.java : 0.7846153846153846;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\date\package-info.java : 0.75;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\date\SerialDate.java : 0.5887850467289719;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\date\SpreadsheetDate.java : 0.5753086419753086;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\Drawable.java : 0.8837209302325582;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\EncoderUtil.java : 0.7078651685393258;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\ImageEncoder.java : 0.8736842105263158;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java : 0.6433566433566433;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\ImageFormat.java : 0.9038461538461539;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\package-info.java : 0.75;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java : 0.6282051282051282;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java : 0.7008547008547008;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\AxisEntity.java : 0.5916230366492147;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java : 0.6342857142857142;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java : 0.6239316239316239;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\ChartEntity.java : 0.5148247978436657;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\EntityCollection.java : 0.8736842105263158;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\FlowEntity.java : 0.6538461538461539;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java : 0.5894736842105263;
